idempenho,ente,historico,vlr_empenhado,elemdespesatce,distancia
201900090158709010000000842,VARRE SAI,ACIDO GAMAMINOBUTIRICO 50MG MONOCLORIDRATO DE L LISINA 50MG   CLORIDRATO DE TIAMINA  VIT B1  2MG   CLORIDRATO DE PIRIDOXINA  VIT B6  4MG   PANTOTENATO DE CALCIO 4MG COMPRIMIDO  GABALON  ZYDUS BISOPROLOL COMPRIMIDO 2 5MG  CONCOR  EMS CLORIDRATO DE B,3994.5,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20448027907914246
201900300039003010000000395,BARRA MANSA,PROC  NO 11 310 2018    AQUISICAO DE DIVERSOS MEDICAMENTOS ,18262.8,MATERIAL DE CONSUMO,0.2045339728972223
201900030064520280000002477,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO PARA AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES E INTERNACAO  DO PROCESSO JUDICIAL NO 0022506 02 2013 8 19 0004  EM FAVOR KETELLEN VITORIA DA SILVA GONCALVES  OF NO1911 SEMFA CTM 18 AS FLS  02  EXTRA,2295.0,SENTENCAS JUDICIAIS,0.20456917663699203
201900030106303010000000382,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  TENOXICAN 40MG BUTIBROMETO DE ESCOPOLAMINA 6 89MG   250 MG DIPIRONA,1625.0,MATERIAL DE CONSUMO,0.2046136708979951
201900030106303010000000758,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  DIPIRONA 500MG ML FUROSEMIDA BROMOPRIDA 5MG ML BENZETACIL 1 200 00 MANITOL 2,2588.75,MATERIAL DE CONSUMO,0.2046407765231385
201900560114056010000000447,MACAE,DESPESA COM PROCESSO NO 400963 2019  AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  CAF    SEMUSA AMOXICILINA 500MG   CLAVULANATO 125MG COMPRIMIDO REVESTIDO AMOXICILINA 50MG,339350.0,MATERIAL DE CONSUMO,0.20465606851260443
201900090158709030000001824,VARRE SAI,BROMOPRIDA INJETAVEL 10MG 2ML UNIAO QUIMICA CLORETO DE SODIO 0 9  SOLUCAO FISIOLOGICA  100ML BOLSA HALEXISTAR FUROSEMIDA 10MG ML INJ TEUTO HALOPERIDOL 5MG ML INJ CRISTALIA CLAMP UMBILICAL ELETRODO DESCARTAVEL P  MONITORACAO CARDIACA SOLIDOR SOND,2849.8,MATERIAL DE CONSUMO,0.20466399286658
201900560114056010000000547,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAUDE   SEMUSA  CONFORME ARP NO 070 2018 E PP NO 069 2018  AMICACINA  SULFATO 250MG ML SOLUCAO INJETAVEL AMPOLA 2ML BACLOFENO 10MG,25407.8,MATERIAL DE CONSUMO,0.20506522060813215
201900060242506010000002063,RIO DAS OSTRAS,ITEM 6  ACIDO URSODESOXICOLICO 150MG COMPRIMIDO  CPR  ITEM 25  BRINZOLAMIDA 10MG ML SUSPENSAO OFTALMICA FRASCO 5ML  FR ITEM 76  GLICOSAMINA  SULFATO 1 5G   CONDROITINA  SULFATO 1 2G PO PARA SOLUCAO ORAL SACHE 4 5G  SACHE  ITEM 92  LEUPRORRELINA  ACET,232748.1,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.205067642465247
201900080126800020000000786,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS RIVAROXABANA 20MG   XARELTO  90 COMP  R  836 10  E LOSARTANA 25 MG  90 COMP  R  23 40   PARA ATENDER A PACIENTE SHEILA MOREIRA APOLINARIO  POR UM PERIODO DE 03 MESES  DEMANDA JUDICIAL PROCESSO NO 0000857 18 2019 8 19 0053 ,859.5,SENTENCAS JUDICIAIS,0.20516613915377369
201900200036300140000000750,ANGRA DOS REIS,AQUISICAO DE MEDICAMENTOS PARA O CUMPRIMENTO DE MANDADO JUDICIAL 0002791 98 2018 8 19 0003 DA PACIENTE KATIA OLIVEIRA DE MORAIS  AZATIOPRINA 50MG,3900.0,SENTENCAS JUDICIAIS,0.20522198698386962
201900080126800020000000842,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS VILDAGLIPTINA  50 MG  196 COMPRI  R 625 24   E BROMETO DE TIATROPICO 2 5 MCG  SOL  INALATORIA  FRASCO COM 60 DOSES  3 FRASCOS R  1 094 10   PARA ATENDER A PACIENTE MARIA DAS DORES DA SILVA  POR UM PERIODO DE 03  TRES  MESES,1719.34,SENTENCAS JUDICIAIS,0.20523903615853967
201900090158709010000000103,VARRE SAI,ALPRAZOLAM COMPRIMIDO 1MG NOVA QUIMICA ALPRAZOLAM COMPRIMIDO 2MG GERMED CARBAMAZEPINA CR COMPRIMIDO 200MG TEUTO LATANOPROSTA 0 05MG ML SOLUCAO OFTALMOLOGICA 2 5ML TEUTO AQUISICAO DE MADICAMENTOS PARA ATENDIMENTO A FARMACIA BASICA,410.35,MATERIAL DE CONSUMO,0.2054973570703088
201900020091302080000000568,SANTO ANTONIO DE PADUA,TOPIRAMATO 100 MG   UND POR COMP OLANZAOINA 10 MG   UND POR COMP REFERENTE O FORNECIMENTO DE MEDICAMENTOS PARA ATENDER O CAPS CONF ATA 057 2018 E PROC ADM 1000 2018 ,616.5,MATERIAL DE CONSUMO,0.2055014480130497
201900020091302080000000388,SANTO ANTONIO DE PADUA,ALBENDAZOL 40 MG ML SUSPENSAO ORAL FRASCO 10 ML CLORIDRATO DE PROMETAZINA CP MG LEVODOPA   BENSERAZIDA 100 MG   25 MG CP REFERENTE A COMPRA DE MEDICAMENTOS PARA ATENDER A FARMACIA BASICA  CONF ATA 081 2018 PROC 1440 2018 ,3193.5,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20579687112458844
201900030069803010000000693,VASSOURAS,PA 450 19 MEMO 65 19 APOIO ADMINISTRATIVO MEDICAMENTOS PROCESSOS JUDICIAIS NEYDER HENRIQUE S  LIMA E OUTROS JANUMET 50 850MG LUBRIFICANTE HIDROSSOLUVEL,516.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20590776854942838
201900030106303010000000259,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  DIPIRONA 500MG ML AMINOFILINA 24MG ML FUROSEMIDA 10MG ML CEFALOTINA SODICA 1,588.5,MATERIAL DE CONSUMO,0.20605143038144114
201902140136214010000000396,SAO FIDELIS,IMPORTE RELATIVO AQUISICAO DE MEDICAMENTO DIENOGESTE 2MG  ALLURENE  PACIENTE LUCIENE APARECIDA MARQUES PINTO  CONFORME PEDIDO N O 135 ,86016.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.2060917208455192
201900560114056010000001804,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTO PARA ATENDER AS NECESSIDADES DA PACIENTE RAFAELA GOMES SANTOS  DEMANDA JUDICIAL SOB NO 0017376 46 2019 8 19 0028  USTEQUINUMABE  CONCENTRACAO  5MG  ML  FORMA FARMACEUTICA SOLUCAO INJETAVEL STELARA 130MG MAR,59486.48,MATERIAL DE CONSUMO,0.20620786055041762
201900080126800020000000105,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS LEVETIRACETAM 750MG    6 CXS C  30   R  1 344 84  E CARBAMAZEPINA 400 MG LIBERACAO MODIFICADA  09 CXS C  20   R  354 96   PARA O PACIENTE ALECSANDRO MACHADO DE ALMEIDA  ORDEM JUDICIAL PROC  NO 0000103 13 2018 8 19 0053 ,1699.8,SENTENCAS JUDICIAIS,0.206320697381416
201900080126800020000000881,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS  180 COMPR    TRIMETAZINA MR 35 MG E 90 COMPR   EMPAGLIFLOZIDA 25 MG  PARA ATENDER A PACIENTE AMARIZETE CARNEIRO BARRETO  POR UM PERIODO DE 03  TRES  MESES  DEMANDA JUD  PROCESSO N00014931820188190053 ,1064.79,SENTENCAS JUDICIAIS,0.20642131883940062
201900090158709030000000403,VARRE SAI,CLORETO DE SODIO 0 9  SOLUCAO FISIOLOGICA  100ML BOLSA HALEXISTAR KOLLAGENASE CLORANFENICOL POMADA  30G ABBOTT SUC HIDROCORTIZONA 500MG  INJ NOVA FARMA AQUISICAO DE MEDICAMENTOS E MATERIAIS MEDICO HOSPITALAR,2152.0,MATERIAL DE CONSUMO,0.20657560357187632
201900560114056010000001693,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS E INSUMOS FARMACEUTICOS NAO PADRONIZADOS   INJETAVEIS  CONFORME ARP FMS NO 257 2019   PP FMS NO 026 2019  ACIDO TRANEXAMICO 50MG ML SOLUCAO INJETAVEL AMPOLA 5ML BUPIVACAINA  CLORIDRATO 5MG ML  0 5  OU 0 50 PCC  S,184549.7,MATERIAL DE CONSUMO,0.20658804777353978
201900080126800020000000240,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO DE BROMETO DE TIOTROPICO 2 5MCG SOL  INALATORIA FRASCO COM 60 DOSES  03 FRASCOS X 314 79   R  944 37   PARA O PACIENTE ELIOMAR PEREIRA DA COSTA  ORDEM JUDICIAL PROCESSO NO 0002029 29 2018 8 19 0053 ,944.37,SENTENCAS JUDICIAIS,0.2066509494338944
201900080126800020000000103,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO CILOSTAZOL 50MG  180 CPR   R  68 40   PARA O PACIENTE MANOEL FERNANDES JARDIM  ORDEM JUDICIAL PROC  NO 0001621 38 2018 8 19 0053 ,68.4,SENTENCAS JUDICIAIS,0.20670597398912893
201900560114056010000001602,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS DE USO RESTRITO AO SERVICO DE OFTALMOLOGIA  COLIRIOS   VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO SEMUSA  PREGAO PRESENCIAL NO 146 2019  ARP NO 231 2019 BRINZOLAMIDA 10MG ML SUSPENSA,4140.0,MATERIAL DE CONSUMO,0.20681511628985016
201902300191430000000001096,PORCIUNCULA,PREGAO PRESENCIAL PARA REGISTRO DE PRECOS N0242018AQUISICAO DE MEDICAMENTOS PARA ABASTECER A UNIDADE BASICA DE SAUDE DE SANTA CLARA CEM FRASCOS DE DIPIRONA 500MG  SOLUCAO ORAL CEM FRASCOS DE HIDROCORTISONA 100MG CEM FRASCOS DE HIDROCORTISON,3948.68,MATERIAL DE CONSUMO,0.20696440518922832
201900090158709010000001692,VARRE SAI,CAFEINA 50 MG   CROMO 35MG   TAURINA 300 MG   CAIXA COM 60 CAP AQUISICAO MATERIAL DE DISTRIBUICAO GRATUITA   AQUISIACAO DE MEDICAMENTO MANIPULAPO DE PROCESSO JUDICIAL NO 00022252 9 2013 8 19 0035 ,24.5,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20699868234177354
201900010083000010000000092,PORTO REAL,COMPRA DE APARELHOS E ELETRODOMESTICOS  01 AR CONDICIONADO SPLIT 12 000 BTUS 01 FOGAO DE PISO 4 BOCAS 01 GELADEIRA FROST FREE DUPLEX 375L,6274.8,EQUIPAMENTOS E MATERIAL PERMANENTE,0.20707074686086802
201900080126800020000000835,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS  TRIMETAZIDINA MR 35 MG  180 COMPR R  430 20   PROPATILNITRATO 10MG  850MG  100 COMPR R  55 00   CLOBAZAM 20 MG  270 COMPRI  R  396 90   PARA ATENDER A PACIENTE AIRES ALVES BARRETO  POR UM PERIODO DE 03  TRES  MESES  DEMAN,882.1,SENTENCAS JUDICIAIS,0.20714907378489011
201900080126800020000000837,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS  LEVODOPA 100MG  CLORIDRATO DE BENZERAZIDA 25MG  PROLOBA BD  90 COMPR  R 135 00   AMANTADINA 100MG  100 COMPR  R  93 00  PARA ATENDER O PACIENTE JUAREZ DE ALVARENGA XAVIER  POR UM PERIODO DE 03  TRES  MESES  DEMANDA JUD ,228.0,SENTENCAS JUDICIAIS,0.2072357311937354
201900560114056010000000273,MACAE,PROCESSO NO 400330 2019  REFERENTE A DESPESA COM AQUISICAO MEDICAMENTOS COMUNS E CONTROLADOS  CONFORME ARP NO 132 2018 E PP NO 142 2018  BECLOMETASONA  DIPROPIONATO 200 MCG DOSE SOL AEROSOL SPRAY   DISPOSITIVO ORAL   FRASCO 200 DOSES,62869.0,MATERIAL DE CONSUMO,0.2073261120373021
201928000042728070280700108,CAMPOS DOS GOYTACAZES,REEMPENHO DO EMPENHO 2018NE01052 REFERENTE AQUISICAO DE MEDICAMENTOSBASICOS OBJETIVANDO ATEN DER AS DEMANDASD ORIUNDASDA SECRETARIA MUNICIPAL DE SAUDE  CONFORME PREGAO025 2018   SAF 0308 2018 ITEM 74   CLONAZEPAM 2 MG   COMPRIMIDO,58190.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20737599092095382
201900020091302080000000851,SANTO ANTONIO DE PADUA,ATIP XR CX  50 MG C  30 CP ARTANE CX   5 MG C  30 CP ARISTAB CX  10 MG C  30 CP CLORIDRATO DE DONEPEZILA CX   5 MG C  30 CP CLORIDRATO DE VENLAFAXINA CX   75 MG C  30 CAPS DULOXETINA CX  60 MG C  30 CP FUMARATO DE QUETAPINA CX   200 MG C  30 C,12796.52,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20739313269139292
201900080126800020000000826,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS  180 COMPR  TRIMETAZIDINA MR 35MG  180 COMPR  DABIGATRANA ETEXILATO 150MG  180 COMPR  METILDOPA 250MG PARA ATENDER A PACIENTE VERA MARIA DA SILVA RIBEIRO  POR UM PERIODO DE 03  TRES  MESES  DEMANDA JUD  PROCESSO 00017487320,1370.31,SENTENCAS JUDICIAIS,0.2074782894743018
201900270134900010000000545,ANGRA DOS REIS,AQUISICAO DE MEDICAMENTOS  1 000 UNIDADES DO ITEM 104  ENOXAPARINA 40MG ML SERINGA 0 4ML INJECAO  E 100 UNIDADES DO ITEM 105  ENOXAPARINA 60MG ML SERINGA 0 6ML INJECAO  PROC N 2018012899,24253.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20748603176317604
201900200142320210000000371,ITAPERUNA,AQUISICAO DE 2 TONNERS CE 285A E 2 TONNERS CB435A PARA ATENDER A FARMACIA DE MEDICAMENTOS EXCEPCIONAIS  PREG PRES 24 2017  PROC LIC 2915 S 2017  ARP 14 2018  HOMOL 19 02 2018  DESCRICAO DOS ITENS E QUANTITATIVOS CONFORME CONSTAM NO PEDIDO DE EMPENHO,314.0,MATERIAL DE CONSUMO,0.20750620504552164
201900560114056010000000445,MACAE,DESPESA COM PROCESSO 400952 2019  AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  CAF    SEMUSA CEFALEXINA 500MG CAPSULA OU COMPRIMIDO REVESTIDO ALBUMINA HUMANA 200MG ML  20  ,361247.3,MATERIAL DE CONSUMO,0.20767703282302807
201900360179100010000000668,QUISSAMA,VALOR REF  AQUISICAO DE MEDICAMENTOS  TIOTROPIO  BROMETO 18 MCG  QUANT   60 CA  MARCA  BOEHRINGER  PRECO UN  R  249 99  CONFORME ATA NO 139 2 018 ,14999.4,MATERIAL DE CONSUMO,0.20773821131400916
201900020127404010000000826,MIGUEL PEREIRA,REFERENTE A AQUISICAO DE 40KG DE RATICIDA ANTICOAGULANTE DE DOSE UNICA A BASE DE BRODIFACOUM  GRANULADO 25G  PARA ATENDER O SETOR DE ZOONOSES   PROC  10086 2019 ,2928.0,MATERIAL DE CONSUMO,0.2078421568815575
201900080126800020000000781,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS APIXABANA 5MG  180 COMP  R  835 74   DIOSMINA 900MG   HESPERIDINA 100MG  180 COMP   R  373 95  E TRIMETAZIDINA MR35MG  180 COMP    R  407 34    PARA ATENDER A PACIENTE CLEUSA LOPES DOS SANTOS  POR UM PERIODO DE 03  TRES  ME,1617.03,SENTENCAS JUDICIAIS,0.2079322714776971
201900030064520280000001889,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO PARA AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES INTERNACAO EM  FAVOR DE LEANDRO DA SILVA CAMPOS  CONFORME OF NO550 SEMFA CTM 18 A FL  01  PROCESSO JUDICIAL NO 0249792 10 2009 8 19 0004 DA 5A VARA CIV,339.05,SENTENCAS JUDICIAIS,0.2081481753500457
201900030133203140000000207,ITALVA,ALBENDAZOL SUSPENSAO AMBROXOL CLORIDRATO DE XAROPE 3 MG AMBROXOL CLORIDRATO DE XAROPE 6 MG DEXAMETAZONA CREME 0 1  DIPIRONA SODICA GOTAS 500 MG ML ESPIRONOLACTONA 25MG FLUOXETINA 20MG KOLAGENASE 30GR METRONIDAZOL CREME NIFEDIPINO 20MG NITRAZEPAN 5MG,5275.72,MATERIAL DE CONSUMO,0.20815089558318411
201900090158709030000000805,VARRE SAI,DIAZEPAN 10MG PHARLAB FARMA DICLOFENACO SODICO 25MG ML 3ML INJ HIPOLABOR DIPIRONA 500MG ML INJ TEUTO DIPIRONA 500MG PRATI HOSP LOSARTANA 100MG PRATI HOSP LUVA P PROCEDIMENTO NAO CIRURGICO LATEX NATURAL C PO BIOABSORVIVEL  100 UNID MEDIX METFOR,5706.1,MATERIAL DE CONSUMO,0.20816843071914137
201928000042728070280701317,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOS BASICOS OBJETIVANDO ATENDER AS DEMANDAS ORIUNDAS DA SECRETARIA MUNICIPAL DE SAUDE  CONFORME PREGAO 025 2018   SAF 289 19 ITEM 33   AZITROMICINA 40MG ML   PO PARA SUSPENSAO ORAL   15 ML,113820.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.2083545035072658
201900080126800020000000822,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS  45CX NISTATINA 100000UI G OXIDO DE ZINCO 200MG G TUBO COM 60MG  18 FRASCOS CLORETO DE SODIO 0 9    SOLUCAO NASAL SPRAY   FRASCO COM 100ML  SORINE SSC  PARA ATENDER A PACIENTE MANOELLE BELMIRO GAIA POR UM PERIODO DE 03  TR,1566.1,SENTENCAS JUDICIAIS,0.20877721932950377
201900080126800020000000821,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS  45CX NISTATINA 100000UI G OXIDO DE ZINCO 200MG G TUBO COM 60MG  18 FRASCOS CLORETO DE SODIO 0 9    SOLUCAO NASAL SPRAY   FRASCO COM 100ML  SORINE SSC  PARA ATENDER A PACIENTE MANOELLE BELMIRO GAIA POR UM PERIODO DE 03  TR,1209.42,SENTENCAS JUDICIAIS,0.20877721932950377
201900080126800020000000055,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO BROMETO DE TIOTROPIO 2 5MCG  DOL  INALATORIA COM 60 DOSES   03 FRASCOS X 294 38   R  883 14  PARA A PACIENTE AMILCAR DO ESPIRITO SANTO COSTA  ORDEM JUDICIAL PROCESSO NO 0001389 02 2013 8 19 0053  ,883.14,SENTENCAS JUDICIAIS,0.2091458242584594
201900080126800020000000365,SAO JOAO DA BARRA,AQUISICAO DE TICLOPIDINA 250 MG  90 COMPRIMIDOS   R  119 70   PARA O PACIENTE AMARO JOSE RIBEIRO  ORDEM JUDICIAL PROCESSO NO 0001720 42 2017 8 19 0053 ,119.7,SENTENCAS JUDICIAIS,0.2091988297188293
201900020091302080000001668,SANTO ANTONIO DE PADUA,UND ACIDO FOLICO 5MG UND CAPTOPRIL 25MG UND CAPTOPRIL 50MG UND NIFEDIPINO 10MG  COMPRIMIDO  REFETENTE O FORNECIMENTO DE MEDICAMENTOS PARA ATENDER A FUNDACAO JOSE KEZEN  CONFORME A ATA DE REGISTRO DE PRECOS N 018 2019  PROVENIENTE DO PROCESSO ADMINIS,74.0,MATERIAL DE CONSUMO,0.209247945007644
201900080126800020000000882,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS  3 FRASCOS BROMETO DE TIOTROPICO 2 5 MCCG SOLUCAO INALATORIA FRASCO COM 60 DOSES  PARA ATENDER A PACIENTE ELIOMAR PEREIRA DA COSTA  POR UM PERIODO DE 03  TRES  MESES  DEMANDA JUD  PROCESSO 00020292920188190053 ,1094.1,SENTENCAS JUDICIAIS,0.20934741975767945
201900020091302080000002399,SANTO ANTONIO DE PADUA,UND BUTILBROMETO DE ESCOPOLAMINA 4MG ML   DIPIRONA MONOIDRATADA 500MG ML   IV IM  AMPOLA 5ML  UND CLINDAMICINA 600MG  AMPOLA 4ML  UND CIPROFLOXACINO 200MG  FRASCO 100ML  UND DIPIRONA SODICA 500MG ML  AMPOLA 2ML  UND DEXAMETASONA 4MG ML  AMPOLA 2 5ML ,5492.2,MATERIAL DE CONSUMO,0.20936563751471682
201900560114056010000000671,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  PREGAO PRESENCIAL NO 142 2018  ARP NO 130 2018  NIFEDIPINO 10 MG COMPRIMIDO PREDNISONA 20MG COMPRIMIDO OS MEDICAMENT,4356.9,MATERIAL DE CONSUMO,0.20946153553184554
201900020127404010000000763,MIGUEL PEREIRA,AQUISICAO DE MEDICAMENTOS DA RELACAO MUNICIPAL DE MEDICAMENTOS ESSENCIAIS  LEVODOPA   BENSERAZIDA 200MG   50MG  MESILATO DE DOXAZOSINA DE 2MG E 4MG E VARFARINA SODICA TODOS COMPRIMIDOS  PARA ATENDER A SMS   PREGAO NO 019 19   PROC  LIC  8541 2018  ,5497.96,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20949527256011624
201900300039003010000001517,BARRA MANSA,PROC  NO 5 113 2019    AQUISICAO DO MEDICAMENTO LEVODOPA   BENSERAZIDA 200 50 MG C 30 COMP ,16110.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20955779895679483
201900030064520280000002478,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO PARA AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES E INTERNACAO  DO PROCESSO JUDICIAL NO 0009336 21 2017 8 19 0004  EM FAVORJORGE MEDEIROS SANTOS  OF NO1855 SEMFA CTM 18 AS FLS  02  EXTRATO AS FLS 04  N,3599.4,SENTENCAS JUDICIAIS,0.20959510219256938
201900080126800020000000338,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS  CLORETO DE SODIO 0 9  SOLUCAO NASAL SPRAY FRASCO C100ML  03FRS X29 78  R  89 34   PROPIONATO DE FLUTICASONA 50MCG DOSE SUSPENSAO AEROSSOL  ORAL   03 FRS C 120 DOSES X129 91 R  389 73  E TIMOMODULINA 20MG 5ML FRS 120ML  15,1966.17,SENTENCAS JUDICIAIS,0.20981693578544158
201900030064520280000002069,SAO GONCALO,VALOR EMPENHADO PARA PAGAMENTO DE MANDADO DE SEQUESTRO DE AQUISICAO DE MEDICAMENTOS  EXAMES E INTENACAO  CONFORME OF NO213 SEMFA CTM 18 A FL 01  PROC JUDICIAL NO0020994 76 2016 8 19 0004 DA 7A VARA CIVEL DA COMARCA DE SG  EM FAVOR DE IZAURA SIMOES DA,3821.54,SENTENCAS JUDICIAIS,0.20984377731220294
201932000042532040320400228,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOSINJETAVEIS PARA ATENDER AS DEMANDAS DA FMS  CONF SAC 0001 19 SAF 0193 19 SRP 023 18 2018 099 000034 5 RP ITEM 43   BUTILBROMETO DEESCOPOLAMINA 4 MG ML DIPIRONA 500 MG ML AMP5ML 1500 X2 34 35 100 00 ,200000.0,MATERIAL DE CONSUMO,0.20994447621518164
201900080126800020000000779,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS LEVETIRACETAM 750MG   180 COMP    R  1 666 80   CARBAMAZEPINA 400MG   LIBERACAO MODIFICADA   180 COMP    R  327 60  E LACOSAMIDA 50 MG   LACOTEN   180 COMP    R  799 20   PARA ATENDER O PACIENTE ALECSANDRO MACHADO DE ALMEI,2793.6,SENTENCAS JUDICIAIS,0.20999001915756454
201900020091302080000000355,SANTO ANTONIO DE PADUA,LOCACAO DE 30  TRINTA  CILINDROS  TORPEDO  D ACO PARA OXIGENIO MEDICINAL  COM CAPACIDADE PARA ATE 10 M3 LOCACAO DE TRINTA CILINDROS COM CAPACIDADE DE ATE 10 M3 DE OXIGENIO MEDICINAL   CONF  C I  DE SOLICITACAO DA COOORDENACAO DE ENFERMAGEM  ATA DE,1300.0,OUTROS SERVICOS DE TERCEIROS   PESSOA JURIDICA,0.210129922309375
201900020047102180000000731,ITALVA,ACUCAR CRISTAL   5KG TOALHA DE PRATO 70X45CM TOALHA DE ROSTO 100  ALGODAO 40X70CM VASSOURA DE VASO VASSOURA PIACAVA NO6 COM CABO MED 1 50CM PAPEL HIGIENICO 30M 100  CELULOSE NEUTRO  FRD C 64 ROLOS ,1094.77,MATERIAL DE CONSUMO,0.21018679519642558
201900200036300140000000747,ANGRA DOS REIS,AQUISICAO DE MEDICAMENTOS PARA O CUMPRIMENTO DE MANDADO JUDICIAL 0005715 57 2019 8 19 0000 DA PACIENTE ARLETE DUARTE MELLO   TOLTERODINA 4MG   CAPSULA DE LIBERACAO PROLONGADA  SIMILAR AO DETRUSITOL LA ,5263.2,SENTENCAS JUDICIAIS,0.2102752398988651
201900050248005010000002672,SANTO ANTONIO DE PADUA,UND MEROPENEM TRI HIDRATADO 1G  FRASCO  UND CLORIDRATO DE DEXTROCETAMINA 50MG ML  FRASCO AMPOLA 10ML  UND CLORIDRATO DE TRAMADOL 100MG 2ML  AMP  UND ALFAPOETINA 4000UI 1ML REFERENTE A COMPRA DE MEDICAMENTOS INJETAVEIS PARA ATENDER AS NECESSIDADES DO,7460.0,MATERIAL DE CONSUMO,0.2105088361580293
201900020091302080000000307,SANTO ANTONIO DE PADUA,NITRATO DE TIAMINA   CLORIDRATO DE PIRIDOXINA   CIANOCOBALAMINA 5000  AMPOLA 1ML  CIPROFLOXACINO 200MG  FRASCO 100ML  CLORIDRATO DE CEFEPIMA 1G  FRASCO  CEFTAZIDIMA PENTAIDRATADA 1G  FRASCO  METRONIDAZOL 5MG  FRASCO 100ML  CLORIDRATO DE RANITIDINA 25,10131.67,MATERIAL DE CONSUMO,0.21050988651405445
